"Subject","event_no","instruction","valence","SCR_mean_instruction","SCR_mean_stimulus","log_SCR_mean_instruction","log_SCR_mean_stimulus"
64,12,"Upregulate","Negative",0.991633522405267,0.977017958260255,-0.00840167301367522,-0.023250246084481
64,13,"Downregulate","Neutral",1.11639675525203,1.07712535951314,0.110106316237278,0.0742957883487818
64,13,"Downregulate","Negative",0.97904131106641,0.954062477138941,-0.0211814401341305,-0.0470261200147449
64,13,"Upregulate","Neutral",0.995685151915443,0.989319749376815,-0.00432418390633409,-0.0107376938715097
64,13,"Upregulate","Negative",1.15223371577193,1.08237247944918,0.141702419970934,0.0791553720607961
64,14,"Downregulate","Neutral",0.958058720562358,0.928465709390025,-0.0428462079394663,-0.0742218300614147
64,14,"Downregulate","Negative",1.03279314103999,1.03210850121826,0.0322669193973314,0.0316037983722842
64,14,"Upregulate","Neutral",1.08100987133388,1.03650193232212,0.0778956702840881,0.0358515171680046
64,14,"Upregulate","Negative",0.974076563871784,0.96139003877956,-0.0262653707577867,-0.0393750847372188
64,15,"Downregulate","Neutral",1.26590081989104,1.40293065484685,0.23578397933485,0.338563373560133
64,15,"Downregulate","Negative",0.977718892987599,0.948622178739402,-0.0225330807464054,-0.0527446853150303
64,15,"Upregulate","Neutral",0.971398216266814,0.903071732904203,-0.0290187853221126,-0.101953290288099
64,15,"Upregulate","Negative",0.985586845349119,0.968787812377592,-0.014518033137407,-0.0317096669446058
64,16,"Downregulate","Neutral",1.00854693209953,1.14676291771807,0.00851061386828562,0.136943119064856
64,16,"Downregulate","Negative",0.992962594990483,0.984582000037654,-0.00706228433679706,-0.0155380933225513
64,16,"Upregulate","Neutral",0.991267862634174,0.972440829370041,-0.00877048588353993,-0.0279460491760307
64,16,"Upregulate","Negative",0.975206570412135,0.943250674042657,-0.0251059633355824,-0.0584232055419941
65,1,"Downregulate","Neutral",0.995929494802369,0.985003168656741,-0.00407881225418772,-0.0151104209048259
65,1,"Downregulate","Negative",0.977878620635839,0.947211469822764,-0.0223697264288817,-0.0542329057378267
65,1,"Upregulate","Neutral",1.01516786734206,1.00173255266711,0.0150539853628092,0.00173105352904687
65,1,"Upregulate","Negative",0.993114477279667,0.988881769709181,-0.00690933731213113,-0.0111804997945307
65,2,"Downregulate","Neutral",0.99532872520162,0.989956168096651,-0.00468221929898128,-0.0100946114834999
65,2,"Downregulate","Negative",1.01041264084701,0.998531873144762,0.0103588027112484,-0.00146920560943071
65,2,"Upregulate","Neutral",1.07388840387011,1.21696955658782,0.0712860836768918,0.196363798563357
65,2,"Upregulate","Negative",0.988475049768657,0.977494601195734,-0.0115918771870713,-0.0227625102112867
65,3,"Downregulate","Neutral",0.986270570703737,0.970572804389032,-0.0138245495452846,-0.0298688617843343
65,3,"Downregulate","Negative",1.01078920805633,1.01931762606717,0.0107314198389042,0.0191334093680102
65,3,"Upregulate","Neutral",1.00446201588443,1.01938950777283,0.0044520906050998,0.0192039263191646
65,3,"Upregulate","Negative",0.99266656766692,0.984916254329875,-0.00736045413740547,-0.015198662409436
65,4,"Downregulate","Neutral",1.02800290582465,1.02363697156494,0.0276179937066547,0.0233619438041508
65,4,"Downregulate","Negative",0.995833551300669,0.98980905765052,-0.00417515253117218,-0.010243225515597
65,4,"Upregulate","Neutral",0.99834088148495,0.995497625326886,-0.00166049637640832,-0.00451254088817821
65,4,"Upregulate","Negative",0.996947819367317,0.992187671134532,-0.00305684803558137,-0.00784300497899267
65,5,"Downregulate","Neutral",1.00986336035777,1.02717947258839,0.00981503492659876,0.0268166699030107
65,5,"Downregulate","Negative",0.996606750131771,0.991397757746236,-0.0033990199972535,-0.00863945510264327
65,5,"Upregulate","Neutral",0.998288259691336,0.994718199013093,-0.00171320701008659,-0.00529579900934149
65,5,"Upregulate","Negative",0.997395450636025,0.994530313042441,-0.0026079471036723,-0.00548470046642177
65,6,"Downregulate","Neutral",0.997221145519913,0.994089159104366,-0.0027827226639401,-0.00592837906002919
65,6,"Downregulate","Negative",0.998262755390453,0.994911365724617,-0.00173875536892279,-0.00510162546512534
65,6,"Upregulate","Neutral",1.1275894570461,1.17517237024242,0.120082130308201,0.161414834915663
65,6,"Upregulate","Negative",0.993504399293915,0.985351921658788,-0.00651678892365775,-0.0147564207477951
65,7,"Downregulate","Neutral",0.995812211778929,0.990096765146603,-0.00419658156452334,-0.00995259805766888
65,7,"Downregulate","Negative",1.00041944104292,0.995226675264165,0.000419353102111246,-0.00478475343344565
65,7,"Upregulate","Neutral",0.998915173082118,0.995438462269234,-0.00108541576850844,-0.00457197329089435
65,7,"Upregulate","Negative",0.997232231457064,0.993248734930181,-0.00277160589652925,-0.00677415795531129
65,8,"Downregulate","Neutral",0.998034053292724,0.995717063824007,-0.00196788171700397,-0.00429213421962137
65,8,"Downregulate","Negative",1.00289434125352,0.997893394810257,0.00289016071253944,-0.00210882720360805
65,8,"Upregulate","Neutral",1.00889760395588,1.00424871115411,0.00885825352193526,0.00423971086495129
65,8,"Upregulate","Negative",0.998805146608874,0.994627148628339,-0.00119556779757017,-0.00538733704714435
65,9,"Downregulate","Neutral",0.989428763514557,0.981772237035712,-0.0106275089367976,-0.0183959353749198
65,9,"Downregulate","Negative",0.990479996865327,0.973292297608743,-0.00956560803450329,-0.0270708332676943
65,9,"Upregulate","Neutral",1.00173501544711,1.13334127005904,0.00173351204650732,0.125170145922757
65,9,"Upregulate","Negative",0.99493171667741,0.986706884539673,-0.00508117063331174,-0.0133822598050855
65,10,"Downregulate","Neutral",0.996041137801976,0.990990776513534,-0.0039667192364529,-0.0090500519471932
65,10,"Downregulate","Negative",0.9964948510906,0.991528916557769,-0.00351130633651474,-0.00850716699191892
65,10,"Upregulate","Neutral",0.995613356934706,0.990628800204388,-0.00439629261374193,-0.00941538575538194
65,10,"Upregulate","Negative",0.997464618239462,0.995257131902806,-0.00253860128383872,-0.00475415118635976
65,11,"Downregulate","Neutral",0.997937632110007,0.995386759843048,-0.00206449749917894,-0.00462391398927749
65,11,"Downregulate","Negative",0.996991599836969,0.992676813446055,-0.00301293449514226,-0.00735013271972786
65,11,"Upregulate","Neutral",0.997960265504686,0.994644189385504,-0.00204181758683715,-0.00537020438470736
65,11,"Upregulate","Negative",1.1465006820602,1.11110472451581,0.136714418222058,0.105354767705534
65,12,"Downregulate","Neutral",0.992239188187327,0.984640107698657,-0.00779108363700422,-0.0154790774697524
65,12,"Downregulate","Negative",0.993446274179975,0.984698980373485,-0.00657529577511891,-0.0154192881981101
65,12,"Upregulate","Neutral",0.997872685219794,0.990502267285528,-0.00212958072845396,-0.00954312381482563
65,12,"Upregulate","Negative",1.00111383941077,0.997894032107449,0.00111321955189467,-0.00210818856125279
65,13,"Downregulate","Neutral",1.0008377531009,1.01934061391453,0.000837402381634129,0.0191559613062512
65,13,"Downregulate","Negative",1.10285103162295,1.06138016958172,0.0978986736914947,0.0595701079713586
65,13,"Upregulate","Neutral",0.995317065096318,0.988797618074562,-0.00469393419608612,-0.0112656011867877
65,13,"Upregulate","Negative",0.998280144616963,0.994608804066789,-0.00172133603221822,-0.00540578087380657
65,14,"Downregulate","Neutral",1.03140921989557,1.01382194648677,0.030926041799319,0.0137272945696522
65,14,"Downregulate","Negative",0.994383017171524,0.987578752755925,-0.00563281739937027,-0.0124990357604391
65,14,"Upregulate","Neutral",0.995662931129455,0.990674455151467,-0.00434650123616442,-0.00936929998132009
65,14,"Upregulate","Negative",0.99703252773603,0.993251425651853,-0.00297188393963339,-0.00677144894805803
65,15,"Downregulate","Neutral",0.998484293305986,0.99562010047529,-0.00151685653943741,-0.00438951938425513
65,15,"Downregulate","Negative",0.997154051034805,0.99286326122169,-0.00285000637790603,-0.00716232711604211
65,15,"Upregulate","Neutral",1.01703641846335,1.00096001720351,0.0168929261237473,0.000959556681708396
65,15,"Upregulate","Negative",0.99780355357526,0.993862238088934,-0.00219886215117889,-0.00615667540242328
65,16,"Downregulate","Neutral",0.998446697041575,0.9929232462582,-0.00155451058416691,-0.00710191272979978
65,16,"Downregulate","Negative",0.998112243293393,0.995246013774885,-0.00188954076489803,-0.00476532235978473
65,16,"Upregulate","Neutral",1.00606010287447,1.00141763017135,0.00604181430094328,0.00141662628234908
65,16,"Upregulate","Negative",0.99605632268324,0.994357547313371,-0.0039514741176113,-0.00565843145744257
66,1,"Downregulate","Neutral",1.00413790994361,0.996260639494276,0.00412937233805233,-0.00374636939217722
66,1,"Downregulate","Negative",0.996797558936221,0.991088908315713,-0.00320757985220684,-0.00895103291883623
66,1,"Upregulate","Neutral",0.996901189149583,0.993315044784949,-0.00310362210678065,-0.00670739961060649
66,1,"Upregulate","Negative",0.994074298744308,0.985705112133527,-0.00594332789132338,-0.0143980440266097
66,2,"Downregulate","Neutral",0.998962383553209,0.992714220484901,-0.00103815514340878,-0.00731245043124089
66,2,"Downregulate","Negative",0.996464904303357,0.992397667091598,-0.00354135891250333,-0.00763137794154105
66,2,"Upregulate","Neutral",0.998029741888695,0.993390129925166,-0.00197220162305071,-0.00663181200837058
66,2,"Upregulate","Negative",0.997389029246578,0.994751259936824,-0.00261438528234514,-0.00526256308949876
66,3,"Downregulate","Neutral",0.997600341284795,0.995225212414234,-0.00240254251051982,-0.00478622330060432
66,3,"Downregulate","Negative",0.994623881779571,0.992850575348019,-0.00539062154841444,-0.0071751042578814
66,3,"Upregulate","Neutral",0.999048485725959,0.998055469435186,-0.000951967251113024,-0.00194642361883846
66,3,"Upregulate","Negative",1.00297231114079,0.999456701133808,0.00296790255766129,-0.000543446506498831
66,4,"Downregulate","Neutral",0.998092371105466,0.995751062834678,-0.00190945073583361,-0.00425798954994825
66,4,"Downregulate","Negative",0.997424261555378,0.994380118868002,-0.00257906136610084,-0.00563573207882103
66,4,"Upregulate","Neutral",0.999441582787952,0.993425201633758,-0.000558573185006906,-0.00659650756105882
66,4,"Upregulate","Negative",0.990948873758106,0.983732863449772,-0.00909233653989352,-0.0164008990212852
66,5,"Downregulate","Neutral",1.00726214260848,0.998068932724463,0.00723590022487481,-0.00193293418975973
66,5,"Downregulate","Negative",0.996369281110374,0.991450785380819,-0.00363732594654562,-0.00858596878390335
66,5,"Upregulate","Neutral",0.99523226554485,0.991291245518889,-0.00477913635632809,-0.00874689729581996
66,5,"Upregulate","Negative",0.995616026625277,0.987845368135988,-0.00439361116418754,-0.0122291034670529
66,6,"Downregulate","Neutral",1.00473684023418,1.01723157546715,0.00472565670895152,0.0170847956364957
66,6,"Downregulate","Negative",0.999368519764245,0.993472019206291,-0.000631679703376835,-0.00654938124566588
66,6,"Upregulate","Neutral",1.00501243657539,1.00186331629794,0.00499991613635795,0.00186158247756489
66,6,"Upregulate","Negative",0.998488206941257,1.00355300629316,-0.00151293697092075,0.00354670927744581
66,7,"Downregulate","Neutral",1.00594308344274,1.00252841537982,0.0059254929823146,0.00252522431540792
66,7,"Downregulate","Negative",1.00017919511365,0.998794701869772,0.000179179060119017,-0.00120602508621016
66,7,"Upregulate","Neutral",0.999344773741689,0.99614423029861,-0.000655441012849171,-0.00386322234467112
66,7,"Upregulate","Negative",0.992379612411515,0.984121469481454,-0.00764957109627874,-0.0160059449535671
66,8,"Downregulate","Neutral",0.994737495835067,0.991621435654984,-0.00527639991236837,-0.00841386181495274
66,8,"Downregulate","Negative",0.978865374633134,0.963659545493911,-0.0213611590502919,-0.0370172153250814
66,8,"Upregulate","Neutral",1.01498708020485,1.01233419203462,0.0148758835505186,0.0122587456348058
66,8,"Upregulate","Negative",0.994130658160421,0.998087223418351,-0.00588663412247238,-0.00191460827489354
67,1,"Downregulate","Neutral",0.981360545195455,0.959017428513936,-0.0188153587068708,-0.0418460306309533
67,1,"Downregulate","Negative",0.980542580424401,0.942374549813112,-0.0196492070327809,-0.059352472165613
67,1,"Upregulate","Neutral",1.20541082436953,1.61709370941699,0.18682044192489,0.480630531554609
67,1,"Upregulate","Negative",0.969332012307168,0.930311561824625,-0.0311480918170556,-0.072235736224414
67,2,"Downregulate","Neutral",0.998304988419451,0.990983556948404,-0.00169644973803722,-0.009057337172848
67,2,"Downregulate","Negative",0.98899717587777,0.982975370275328,-0.0110638028965964,-0.0171712148199491
67,2,"Upregulate","Neutral",0.987508971102345,0.975808426926839,-0.0125696975875228,-0.0244889957216836
67,2,"Upregulate","Negative",0.990986953523148,0.97734336600928,-0.009053909700313,-0.0229172393390125
67,3,"Downregulate","Neutral",0.990497718477369,0.971836075596602,-0.00954771625116301,-0.0285681352496724
67,3,"Downregulate","Negative",0.993491303447921,0.980655884358986,-0.00652997047807757,-0.0195336614245771
67,3,"Upregulate","Neutral",0.994715236986812,0.991569508564869,-0.00529877676796125,-0.00846622902677145
67,3,"Upregulate","Negative",0.996139033920842,1.002661264028,-0.00386843884963435,0.00265772913502071
67,4,"Downregulate","Neutral",1.00000438745819,0.979419018636752,4.38744856256051e-06,-0.0207957212412874
67,4,"Downregulate","Negative",0.993227719154496,0.983300438475081,-0.00679531680231693,-0.0168405712741478
67,4,"Upregulate","Neutral",0.992856838065712,0.982949167884417,-0.00716879646283495,-0.0171978713781278
67,4,"Upregulate","Negative",1.05092131235073,1.07724265940441,0.0496672197777264,0.0744046832918525
67,5,"Downregulate","Neutral",1.35868498835311,1.31578068261142,0.30651731165035,0.274430164464119
67,5,"Downregulate","Negative",0.967602222487806,0.929642406492536,-0.0329342033412902,-0.0729552759252433
67,5,"Upregulate","Neutral",0.994191999562204,1.10119681100021,-0.0058249324649832,0.0963975983505981
67,5,"Upregulate","Negative",0.994419969050492,0.987780105869229,-0.00559565748033529,-0.0122951709152018
67,6,"Downregulate","Neutral",1.046058763067,1.09918873970117,0.0450295429050997,0.0945723983479331
67,6,"Downregulate","Negative",0.972210504283382,0.946468435748837,-0.0281829297764238,-0.0550176572788594
67,6,"Upregulate","Neutral",0.996444604763623,0.978392625635275,-0.00356173067513775,-0.0218442318051233
67,6,"Upregulate","Negative",1.02840979866139,1.01743625464941,0.0280137244285661,0.0172859873788786
67,7,"Downregulate","Neutral",0.986718746410179,0.964376720242329,-0.013370238201312,-0.036273272076461
67,7,"Downregulate","Negative",1.01736054258353,1.01524245667371,0.0172115700552166,0.0151274575381624
67,7,"Upregulate","Neutral",0.99292709336834,0.977467932274493,-0.00709803820807674,-0.0227897935180366
67,7,"Upregulate","Negative",0.995486269641565,1.47504101755454,-0.00452394799734737,0.388685797916688
67,8,"Downregulate","Neutral",0.9937577391383,0.981578918744701,-0.00626182523179445,-0.0185928622375108
67,8,"Downregulate","Negative",0.985971151427436,0.968623619447133,-0.0141281829947158,-0.031879164169775
67,8,"Upregulate","Neutral",1.05475935128126,1.13711620405972,0.0533126378576378,0.128495411885341
67,8,"Upregulate","Negative",0.998768560902088,0.988421346432958,-0.00123219794208239,-0.0116462081432265
67,9,"Downregulate","Neutral",1.00029271834693,0.983784208792492,0.000292675513270737,-0.0163487059872768
67,9,"Downregulate","Negative",0.996057696800481,1.01114296040103,-0.00395009456079087,0.0110813349882185
67,9,"Upregulate","Neutral",0.98799926535223,1.00362749073378,-0.0120733248051628,0.00362092725710837
67,9,"Upregulate","Negative",0.983297255639801,0.97195851977605,-0.0168438081693094,-0.0284421505598274
67,10,"Downregulate","Neutral",1.09474259780264,1.26016494725437,0.0905192651351932,0.231242622914692
67,10,"Downregulate","Negative",0.996661115869871,1.0128979670522,-0.00334447064235709,0.0128154966518289
67,10,"Upregulate","Neutral",0.991751779125822,0.982465656226361,-0.00828242566359716,-0.0176898913444764
67,10,"Upregulate","Negative",0.998101864571767,0.983748642422185,-0.00189993917014445,-0.0163848592543376
67,11,"Downregulate","Neutral",0.982075295978423,0.95933988606256,-0.01808729741803,-0.041509849723245
67,11,"Downregulate","Negative",1.08829432372568,1.05978360132228,0.084611629980535,0.0580647375866235
67,11,"Upregulate","Neutral",1.00401004074588,0.980893364253457,0.0040020219624357,-0.0192915263919758
67,11,"Upregulate","Negative",0.979113832069681,0.962346636581582,-0.0211073693910046,-0.0383805641324817
67,12,"Downregulate","Neutral",0.993833241782021,0.984159148581197,-0.00618585120647244,-0.0159676586447935
67,12,"Downregulate","Negative",0.994181632903855,0.98135372280313,-0.00583535973899226,-0.0188223107043535
67,12,"Upregulate","Neutral",0.987794115974927,0.971435214717976,-0.0122809875901279,-0.0289806982163669
67,12,"Upregulate","Negative",0.990483728062454,0.977474810224985,-0.00956184098205224,-0.022782757045466
67,13,"Downregulate","Neutral",0.996439453949384,0.990593578528022,-0.00356689988125941,-0.00945094125561033
67,13,"Downregulate","Negative",1.09100807313746,1.10658163453386,0.0871021065829182,0.101275655043645
67,13,"Upregulate","Neutral",1.00222283736866,0.99108085431231,0.00222037052059696,-0.00895915937052029
67,13,"Upregulate","Negative",0.993827291756291,0.983940926075262,-0.00619183817017101,-0.0161894182083845
67,14,"Downregulate","Neutral",1.14870786777823,1.13246851338283,0.138637717434725,0.124399775236081
67,14,"Downregulate","Negative",0.996476896037732,0.994209140729864,-0.00352932470822041,-0.00580769130844444
67,14,"Upregulate","Neutral",0.994245277715314,0.986564818979087,-0.00577134450047315,-0.0135262496677873
67,14,"Upregulate","Negative",0.997891842846136,0.992844803775724,-0.00211038244521571,-0.00718091740762733
67,15,"Downregulate","Neutral",0.995704843518692,0.989682793740502,-0.00430440716416371,-0.0103707975589981
67,15,"Downregulate","Negative",0.994105348759755,0.987659039367503,-0.00591209327377968,-0.0124177426503724
67,15,"Upregulate","Neutral",0.99241861235862,0.981495212656898,-0.00761027244453418,-0.0186781428558172
67,15,"Upregulate","Negative",0.996362172267372,0.987835477718379,-0.00364446071926174,-0.0122391156283082
67,16,"Downregulate","Neutral",0.992749099244504,0.981115293012761,-0.00727731630485308,-0.0190653003155224
67,16,"Downregulate","Negative",1.01858505927271,1.17884916061598,0.0184144674565211,0.164538674961579
67,16,"Upregulate","Neutral",0.995362220943467,0.989305852084651,-0.00464856692123331,-0.0107517412912475
67,16,"Upregulate","Negative",1.03777317940899,1.04907809382175,0.0370772439183658,0.0479117726124484
68,1,"Downregulate","Neutral",1.00077419578185,0.990082470612076,0.000773896246889184,-0.00996703567449619
68,1,"Downregulate","Negative",0.996044739806754,0.987565705824,-0.00396310292169599,-0.0125122468770935
68,1,"Upregulate","Neutral",1.0032540225392,1.01117644539188,0.00324873966515339,0.0111144504206768
68,1,"Upregulate","Negative",0.998650737649164,0.992196495934928,-0.00135017342489295,-0.00783411073306764
68,2,"Downregulate","Neutral",0.995345421608397,0.990676148754927,-0.00466544467335668,-0.00936759043687464
68,2,"Downregulate","Negative",0.999763208054233,0.994623023001239,-0.000236819985406563,-0.00539148496896827
68,2,"Upregulate","Neutral",0.996404245215689,0.99403739566317,-0.00360223504950531,-0.00598045164171041
68,2,"Upregulate","Negative",0.999256152033177,0.999294900421486,-0.000744124758991721,-0.000705348278134293
68,3,"Downregulate","Neutral",0.998560396201872,0.995964324500486,-0.00144064102325715,-0.00404384081365934
68,3,"Downregulate","Negative",0.998246351406176,1.00163661191828,-0.00175518803554254,0.00163527412842791
68,3,"Upregulate","Neutral",0.998856739526132,0.996925012751101,-0.0011439144946484,-0.00307972473649157
68,3,"Upregulate","Negative",1.00252924130857,1.01034821882865,0.00252604816080062,0.0102950425507362
68,4,"Downregulate","Neutral",0.998534855227487,0.997639457391691,-0.0014662191466529,-0.0023633330812301
68,4,"Downregulate","Negative",1.00912726800288,0.999033629925814,0.00908586622501384,-0.000966837310785914
68,4,"Upregulate","Neutral",1.00471416180204,1.00420086340394,0.00470308493972857,0.00419206441090587
68,4,"Upregulate","Negative",1.00031283249002,0.998444589857788,0.000312783568136466,-0.00155662104836711
68,5,"Downregulate","Neutral",0.997026674707001,1.00455901237384,-0.0029777544062895,0.004548651555062
68,5,"Downregulate","Negative",0.996820238173867,0.992221735968817,-0.00318482801112638,-0.00780867251295394
68,5,"Upregulate","Neutral",1.00013644176698,0.987114727285342,0.000136432459651616,-0.0129690079194751
68,5,"Upregulate","Negative",0.999503239740821,0.998557120740075,-0.000496883685434078,-0.00144392121259927
68,6,"Downregulate","Neutral",1.00282033500286,0.983306907471968,0.00281636532023541,-0.0168339924348075
68,6,"Downregulate","Negative",1.00172921323415,1.00014056279793,0.00172771986626744,0.000140552919908072
68,6,"Upregulate","Neutral",1.00313716667726,0.999094500062764,0.00313225603753253,-0.000905910149954354
68,6,"Upregulate","Negative",1.03387862682172,1.0846651268079,0.0333173870123898,0.0812713004669079
68,7,"Downregulate","Neutral",0.995158583644858,0.987584009350518,-0.00485317397567886,-0.0124937130653243
68,7,"Downregulate","Negative",1.00261002994511,0.988609448632781,0.00260662973210954,-0.0114559205656528
68,7,"Upregulate","Neutral",0.997371407994174,0.99718178051577,-0.00263205281983445,-0.00282219814167179
68,7,"Upregulate","Negative",1.00671225362798,1.00104485269395,0.00668982675423514,0.00104430721530407
68,8,"Downregulate","Neutral",0.999154905538059,0.999836544404222,-0.000845451755577599,-0.000163468956100145
68,8,"Downregulate","Negative",1.00083370493051,0.994996105803621,0.000833357591594507,-0.00501645559640814
68,8,"Upregulate","Neutral",0.998932453596758,1.0007793580578,-0.00106811663677352,0.000779054516012395
68,8,"Upregulate","Negative",0.996930359282762,0.995867070712854,-0.00307436172798479,-0.00414149344424146
68,9,"Downregulate","Neutral",1.01423445010856,0.993945706599313,0.0141340915681695,-0.00607269494480236
68,9,"Downregulate","Negative",1.00796484657234,0.981104082940075,0.00793329460884589,-0.019076726227246
68,9,"Upregulate","Neutral",0.999462024598589,0.98856075319753,-0.000538120162098366,-0.0115051782726686
68,9,"Upregulate","Negative",0.998481830915892,1.00016461158508,-0.00151932267049933,0.000164598038076528
68,10,"Downregulate","Neutral",0.995913738405296,0.990965625272508,-0.00409463317504227,-0.00907543216343274
68,10,"Downregulate","Negative",0.996870864785488,0.98858370427246,-0.0031340411950979,-0.0114819618861829
68,10,"Upregulate","Neutral",0.988105682825633,0.97277662297795,-0.0119656205320637,-0.0276007987148652
68,10,"Upregulate","Negative",0.994308171075361,0.994267017238266,-0.00570808911238517,-0.0057494793875358
68,11,"Downregulate","Neutral",0.996910708569965,0.990945513687981,-0.0030940731414112,-0.00909572730596739
68,11,"Downregulate","Negative",0.997013254666044,0.992853994283904,-0.00299121455897698,-0.0071716607084858
68,11,"Upregulate","Neutral",1.00424608051291,1.00214952170381,0.00423709134987715,0.00214721478728403
68,11,"Upregulate","Negative",1.02199800040153,1.01709649976264,0.0217595352253239,0.0169519992538942
68,12,"Downregulate","Neutral",1.0729030439317,1.14784333601645,0.0703680997631635,0.137884821700296
68,12,"Downregulate","Negative",0.999631854852174,0.999899825400003,-0.000368212929887218,-0.000100179617807022
68,12,"Upregulate","Neutral",1.00814291418034,1.00248983221609,0.00810993954016442,0.00248673771931159
68,12,"Upregulate","Negative",1.00040958483815,0.998727563808597,0.000409500981172445,-0.00127324642572066
68,13,"Downregulate","Neutral",0.997762348420408,0.993031340204034,-0.00224015886287014,-0.0069930543030492
68,13,"Downregulate","Negative",0.997123008538715,0.992466047678214,-0.00288113795608172,-0.0075624758943782
68,13,"Upregulate","Neutral",0.993647617555237,0.988238187351521,-0.00637264468068537,-0.0118315299741537
68,13,"Upregulate","Negative",0.99762206153426,0.994794748310311,-0.00238077025151199,-0.00521884620804541
68,14,"Downregulate","Neutral",1.03353665558892,1.07990830298487,0.0329865669407426,0.0768761328878861
68,14,"Downregulate","Negative",1.00121112069428,0.995972957130602,0.0012103878792401,-0.00403517324144625
68,14,"Upregulate","Neutral",0.996115058877317,0.994195552420884,-0.00389250710841002,-0.0058213588571357
68,14,"Upregulate","Negative",1.00107808838816,1.00098646552311,0.00107750766821495,0.000985979285737405
68,15,"Downregulate","Neutral",0.99652114861168,0.983832308670015,-0.00348491666268866,-0.0162998144709612
68,15,"Downregulate","Negative",1.00747099468987,1.00535223339715,0.00744322503457016,0.00533796109910774
68,15,"Upregulate","Neutral",0.996011337087259,0.991788662687933,-0.00399663884459065,-0.00824523603908824
68,15,"Upregulate","Negative",1.07408805511368,1.10188461966674,0.0714719807274088,0.0970220044023258
68,16,"Downregulate","Neutral",1.00119990849747,0.996202227739174,0.00119918918262299,-0.00380500210857996
68,16,"Downregulate","Negative",0.998499913226315,0.993655936572292,-0.00150121303031228,-0.00636427251525783
68,16,"Upregulate","Neutral",0.996291803471818,0.992019928394336,-0.00371508893313118,-0.00801208279185417
68,16,"Upregulate","Negative",0.995002484283601,0.987830350569298,-0.00501004505922329,-0.0122443059282142
69,1,"Downregulate","Neutral",0.99470508066049,0.986863077352379,-0.00530898710534653,-0.0132239752587582
69,1,"Downregulate","Negative",0.999375863014899,1.11126491103681,-0.000624331839670931,0.1054989260118
69,1,"Upregulate","Neutral",0.961633918465071,0.936096682403194,-0.039121442877064,-0.0660365146731117
69,1,"Upregulate","Negative",1.02978689648624,1.01631166598843,0.029351884220182,0.0161800599783491
69,2,"Downregulate","Neutral",1.0176783289949,1.00911650471862,0.0175238848894892,0.00907520023470143
69,2,"Downregulate","Negative",0.99597650726409,0.993016866687472,-0.00403160875996497,-0.00700762949463983
69,2,"Upregulate","Neutral",0.98652531245845,0.975606634756016,-0.0135662949956851,-0.0246958119705726
69,2,"Upregulate","Negative",1.04719270803437,1.02153186235339,0.0461129722913457,0.0213033265202559
69,3,"Downregulate","Neutral",0.996509674614462,0.99328519433164,-0.00349643078187324,-0.00673745140736289
69,3,"Downregulate","Negative",0.992625481607924,0.984934368196966,-0.00740184458070752,-0.0151802713021257
69,3,"Upregulate","Neutral",0.997020536832507,0.993563798882995,-0.00298391060405502,-0.00645700276317072
69,3,"Upregulate","Negative",1.09388255678265,1.14746984014723,0.0897333461189014,0.13755937951106
69,4,"Downregulate","Neutral",0.998204542400675,0.996511511097024,-0.00179707136524161,-0.00349458786863604
69,4,"Downregulate","Negative",0.989479150338913,0.976935301873613,-0.0105765850671075,-0.0233348503463922
69,4,"Upregulate","Neutral",0.995251535254706,0.989582477951854,-0.00475977452092956,-0.0104721642531636
69,4,"Upregulate","Negative",1.00159478571959,1.089621940731,0.00159351539925892,0.0858307927109279
69,5,"Downregulate","Neutral",0.996081135151832,0.991157747300035,-0.00392656371949047,-0.00888157740061955
69,5,"Downregulate","Negative",0.994153942372063,0.988123280483429,-0.00586321271525819,-0.0119478112011374
69,5,"Upregulate","Neutral",0.992166827101811,0.977297652425658,-0.00786401335500682,-0.0229640137422903
69,5,"Upregulate","Negative",0.998188100548258,1.00336172137966,-0.00181354292706188,0.00335608342629665
69,6,"Downregulate","Neutral",0.997743696903224,0.998787431378746,-0.00225885238397281,-0.00121330437741461
69,6,"Downregulate","Negative",1.00657850152505,1.01086303638724,0.00655695761670034,0.0108044574556868
69,6,"Upregulate","Neutral",1.00315796205614,1.01383514786098,0.00315298616698827,0.013740315878088
69,6,"Upregulate","Negative",1.00591671879909,0.995454802003746,0.00589928375677254,-0.00455555881523593
69,7,"Downregulate","Neutral",1.00610553300503,1.00446082949947,0.00608696975907809,0.00445090948960366
69,7,"Downregulate","Negative",0.985767168206582,0.97598193090021,-0.0143350899859224,-0.0243112061623359
69,7,"Upregulate","Neutral",0.998825298336542,0.997644361053424,-0.00117539216626691,-0.00235841782888575
69,7,"Upregulate","Negative",0.9996236031257,0.998815179803306,-0.000376467729383715,-0.00118552265105244
69,8,"Downregulate","Neutral",0.98985187369038,0.994612476324247,-0.0101999695830398,-0.00540208871799186
69,8,"Downregulate","Negative",1.10639775057517,1.16053779942119,0.101109468263646,0.14888351787032
69,8,"Upregulate","Neutral",0.995848959093739,0.990692004186723,-0.00415968039342937,-0.00935158590811218
69,8,"Upregulate","Negative",0.995541827929899,1.00102750550659,-0.00446813935414763,0.00102697798413067
69,9,"Downregulate","Neutral",1.00709279063246,1.03801838238351,0.00706775510444732,0.0373134940122323
